state,year,college,beer,primary,secondary,population,unemploy,fatalities,totalvmt,precip,snow32,rural_speed,urban_speed
SC,1992,.18084747,1.34,0,1,3620.464,6.3000002,807,35049,4.5450001,0,65,55
SC,1993,.1831512,1.36,0,1,3663.314,7.5999999,846,36125,3.6933334,0,65,55
SC,1994,.1819642,1.38,0,1,3705.397,6.3000002,847,37245,4.4641666,0,65,55
SC,1995,.18212169,1.38,0,1,3748.582,5.0999999,881,38724,4.5466666,0,65,55
SC,1996,.1896341,1.39,0,1,3796.2,6,930,39756,3.7491667,0,65,55
SC,1997,.2026227,1.4,0,1,3859.696,4.5,903,41333,4.5858335,0,65,55
SC,1998,.21408419,1.42,0,1,3919.235,3.8,1002,42821,5.0841665,0,65,55
SC,1999,.21723974,1.4299999,0,1,3974.682,4.5,1065,44148,3.5574999,0,70,70
SC,2000,.2182112,1.45,0,1,4023.56,3.8,1065,45538,3.6675,0,70,70
SC,2001,.22282326,1.45,0,1,4059.615,5.3000002,1059,46601,3.0558333,0,70,70
SC,2002,.2312464,1.47,0,1,4102.568,6,1053,47290,3.7341666,0,70,70
SC,2003,.23722623,1.38,0,1,4146.753,6.8000002,968,48120,4.6550002,0,70,70
SD,1981,.1644647,1.3200001,0,0,689.5839999999999,5.0999999,177,6029,1.37,.10166667,55,55
SD,1982,.1837607,1.29,0,0,690.597,5.5,148,6361,1.7791667,.35583335,55,55
SD,1983,.19634716,1.3,0,0,693.009,5.4000001,174,6317,1.535,.090833336,55,55
SD,1984,.19899391,1.27,0,0,697.25,4.3000002,143,6401,1.6933334,.2475,55,55
SD,1985,.19646953,1.22,0,0,698.404,5.0999999,130,6277,1.4858334,.23999999,55,55
SD,1986,.19560087,1.22,0,0,696.0359999999999,4.6999998,134,6238,2.0716667,.20666666,55,55
SD,1987,.2010795,1.24,0,0,696.034,4.1999998,134,6209,1.5666667,.53666669,55,55
SD,1988,.19272676,1.21,0,0,698.16,3.9000001,147,6634,1.3,.14749999,65,55
SD,1989,.18272713,1.25,0,0,696.698,4.1999998,152,6704,1.3533334,.25583333,65,55
SD,1990,.17654224,1.36,0,0,697.101,3.9000001,153,6989,1.4258333,.10833333,65,55
SD,1991,.18385953,1.37,0,0,703.669,3.5999999,143,6711,1.7424999,.23999999,65,55
SD,1992,.19027643,1.37,0,0,712.801,3.2,161,7218,1.6841667,.31166667,65,55
SD,1993,.19038616,1.35,0,0,722.159,3.5999999,140,7413,2.1708333,.32916665,65,55
SD,1994,.19086206,1.38,0,0,730.79,3.3,154,7631,1.4166666,.2,65,55
SD,1995,.19749756,1.34,0,1,737.925,2.9000001,158,7669,1.9175,.32416669,65,55
SD,1996,.20386733,1.36,0,1,742.213,3.2,175,7817,1.7483333,.38583332,75,75
SD,1997,.2142538,1.36,0,1,744.223,3.0999999,148,7939,1.6975,.30666667,75,75
SD,1998,.22905824,1.42,0,1,746.058,2.9000001,165,8097,1.725,.20333333,75,75
SD,1999,.24459663,1.4299999,0,1,750.412,2.9000001,150,8244,1.8425,.060833331,75,75
SD,2000,.25010455,1.4400001,0,1,755.741,2.3,173,8432,1.5708333,.35500002,75,75
SD,2001,.247573,1.46,0,1,758.068,3.4000001,171,8542,1.7608334,.2775,75,75
SD,2002,.24492504,1.51,0,1,760.3680000000001,3.0999999,180,8499,1.1058333,.15666667,75,75
SD,2003,.24741457,1.51,0,1,764.599,3.5999999,203,8527,1.4525,.25,75,75
TN,1981,.1603342,1.14,0,0,4627.662,9.1000004,1100,34729,3.8883333,0,55,55
TN,1982,.163133,1.13,0,0,4646.043,11.8,1055,34793,4.9908333,0,55,55
TN,1983,.1637979,1.1,0,0,4659.757,11.5,1037,36261,4.5599999,0,55,55
TN,1984,.16421656,1.11,0,0,4686.743,8.6000004,1095,36523,4.4458332,0,55,55
TN,1985,.16232194,1.11,0,0,4715.292,8,1101,36258,3.6200001,.25166667,55,55
TN,1986,.161431,1.17,0,1,4738.708,8,1230,39521,3.7866666,0,55,55
TN,1987,.15990907,1.17,0,1,4782.939,6.5999999,1248,42126,3.9566667,0,55,55
TN,1988,.15450983,1.2,0,1,4822.438,5.8000002,1266,44193,3.895,0,65,55
TN,1989,.15487853,1.1799999,0,1,4854.432,5.0999999,1088,45639,5.8333335,.23166667,65,55
TN,1990,.15286367,1.22,0,1,4894.492,5.3000002,1176,46710,5.2741666,0,65,55
TN,1991,.15553933,1.1900001,0,1,4966.587,6.6999998,1113,47267,5.4233332,0,65,55
TN,1992,.159508,1.21,0,1,5049.742,6.4000001,1153,49994,4.1999998,0,65,55
TN,1993,.16620907,1.2,0,1,5137.584,5.6999998,1171,52112,4.0883331,0,65,55
TN,1994,.17349377,1.1799999,0,1,5231.438,4.8000002,1214,54524,5.4641666,.49000001,65,55
TN,1995,.1799919,1.1799999,0,1,5326.936,5.1999998,1259,56214,4.1824999,0,65,55
TN,1996,.18601207,1.1799999,0,1,5416.643,5.1999998,1239,58435,5.0258336,0,65,55
TN,1997,.19086806,1.16,0,1,5499.233,5.4000001,1223,60526,4.9233332,0,65,55
TN,1998,.19084761,1.1900001,0,1,5570.045,4.1999998,1216,62562,5.0033331,0,70,55
TN,1999,.19663033,1.21,0,1,5638.706,4,1302,64756,3.9216666,0,70,55
TN,2000,.20477967,1.21,0,1,5703.052,3.9000001,1306,65732,4.0841665,.30833334,70,55
TN,2001,.21500219,1.13,0,1,5746.831,4.4000001,1251,67632,4.7966666,0,70,70
TN,2002,.22929627,1.17,0,1,5790.312,5.0999999,1175,68229,4.7550001,0,70,70
TN,2003,.23965843,1.26,0,1,5841.585,5.8000002,1193,69154,5.8966665,0,70,70
TX,1981,.20662069,1.84,0,0,14746.318,5.3000002,4623,120084,2.3175001,0,55,55
TX,1982,.2139633,1.83,0,0,15331.408,6.9000001,4213,125218,2.24,0,55,55
TX,1983,.22378236,1.73,0,0,15751.674,8,3823,131883,2.0666666,0,55,55
TX,1984,.2304053,1.74,0,0,16007.088,5.9000001,3912,137737,1.7716666,0,55,55
TX,1985,.2314156,1.6799999,0,0,16272.722,7,3678,143263,2.29,0,55,55
TX,1986,.23255683,1.67,1,0,16561.103,8.8999996,3567,148348,2.5250001,0,55,55
TX,1987,.23901114,1.61,1,0,16621.767,8.3999996,3261,151186,2.7441666,0,55,55
TX,1988,.23622669,1.61,1,0,16667.04,7.3000002,3393,156458,1.7433333,0,65,55
TX,1989,.22789027,1.62,1,0,16806.729,6.6999998,3357,159512,2.1758332,0,65,55
TX,1990,.213948,1.64,1,0,17056.755,6.3000002,3241,156578,2.6641667,0,65,55
TX,1991,.2099572,1.6,1,0,17398.005,6.6999998,3078,158756,3.0925,0,65,55
TX,1992,.2111648,1.65,1,0,17759.738,7.6999998,3059,163329,3.0941668,0,65,55
TX,1993,.21481261,1.6,1,0,18161.612,7.1999998,3037,167611,2.2066667,0,65,55
TX,1994,.21693006,1.6,1,0,18564.062,6.4000001,3186,178348,2.1724999,0,65,55
TX,1995,.21746403,1.6,1,0,18958.751,6,3181,181096,2.29,0,65,55
TX,1996,.22006319,1.55,1,0,19340.342,5.5999999,3742,185386,1.9341667,0,70,70
TX,1997,.2274536,1.5599999,1,0,19740.317,5.4000001,3510,198702,2.9483333,0,70,70
TX,1998,.23749916,1.53,1,0,20157.531,4.8000002,3586,206023,2.1616666,0,70,70
TX,1999,.24513149,1.54,1,0,20558.22,4.5999999,3522,210874,1.7758334,0,70,70
TX,2000,.2476293,1.53,1,0,20949.354,4.1999998,3769,220064,2.1083333,0,75,70
TX,2001,.2478932,1.51,1,0,21333.606,4.8000002,3724,216217,2.4949999,0,75,70
TX,2002,.24843137,1.5,1,0,21722.394,6.3000002,3725,221026,2.1791666,0,75,70
TX,2003,.24801511,1.46,1,0,22099.136,6.8000002,3675,223418,2.0083334,0,75,70
UT,1981,.26868021,1.01,0,0,1515.472,6.6999998,364,10732,.93333334,.038333334,55,55
UT,1982,.2635667,1.01,0,0,1558.314,7.8000002,296,10925,1.2675,.31666666,55,55
UT,1983,.26381588,.88,0,0,1594.943,9.1999998,283,11221,1.4875,.26333332,55,55
UT,1984,.26429337,.88,0,0,1622.342,6.5,315,11661,1.0533333,.2475,55,55
UT,1985,.27669206,.89999998,0,0,1642.91,5.9000001,303,12037,1.0025001,.19916667,55,55
UT,1986,.28469217,.88999999,0,1,1662.833,6,313,12100,1.1191666,.059999999,55,55
UT,1987,.29512593,.83999997,0,1,1678.12,6.4000001,296,12679,1.025,.14666666,55,55
UT,1988,.27700856,.82999998,0,1,1689.372,4.9000001,297,13263,.79916668,.21333334,65,55
UT,1989,.25523144,.81999999,0,1,1705.865,4.5999999,303,13915,.64416665,.19749999,65,55
UT,1990,.23521297,.80000001,0,1,1731.223,4.3000002,272,14646,.86500001,.27916667,65,55
UT,1991,.23976776,.80000001,0,1,1779.78,5,271,15391,.90083331,.10666666,65,55
UT,1992,.24697547,.79000002,0,1,1836.799,5,269,16307,.91250002,.1575,65,55
UT,1993,.25119579,.77999997,0,1,1898.404,3.9000001,303,17056,1.2049999,.66666663,65,55
UT,1994,.2496369,.75999999,0,1,1960.446,3.7,342,18078,.9325,.46000001,65,55
UT,1995,.25112456,.75,0,1,2014.177,3.5999999,326,18781,1.1758333,.1275,65,55
UT,1996,.25184643,.76999998,0,1,2067.976,3.5,321,19539,1.04,.22499999,75,65
UT,1997,.26342681,.75999999,0,1,2119.784,3.0999999,366,20444,1.2416667,.38583332,75,65
UT,1998,.2742517,.73000002,0,1,2165.96,3.8,350,21270,1.2758334,.040833335,75,65
UT,1999,.28309834,.79000002,0,1,2203.482,3.7,360,22043,.95166665,.038333334,75,65
UT,2000,.28564739,.76999998,0,1,2243.136,3.3,373,22597,.94833332,.1,75,65
UT,2001,.2807669,.75999999,0,1,2287.736,4.4000001,292,23452,.91250002,.16,75,65
UT,2002,.27607161,.77999997,0,1,2336.673,6.0999999,328,24564,.5675,.1075,75,65
UT,2003,.28194121,.76999998,0,1,2378.696,5.5999999,309,24029,.92916667,.34833333,75,65
VA,1981,.22569899,1.23,0,0,5444.094,6.0999999,1011,38432,3.0033333,.047499999,55,55
VA,1982,.23396423,1.45,0,0,5492.785,7.6999998,879,41430,3.9633334,.32500002,55,55
VA,1983,.23884253,1.47,0,0,5564.662,6.0999999,901,42299,3.6933334,0,55,55
VA,1984,.24340899,1.46,0,0,5643.868,5,1014,44527,3.9533334,.205,55,55
VA,1985,.2453344,1.46,0,0,5715.149,5.5999999,977,47928,3.5983334,.24333334,55,55
VA,1986,.25179327,1.52,0,0,5811.692,5,1126,51726,2.9549999,0,55,55
VA,1987,.26011267,1.4,0,0,5932.273,4.1999998,1021,54834,3.8916667,0,55,55
VA,1988,.2626369,1.3099999,0,1,6036.908,3.9000001,1071,57453,2.9066668,.21083333,55,55
VA,1989,.26066497,1.23,0,1,6120.246,3.9000001,1004,59337,4.2975001,.17,65,55
VA,1990,.25601244,1.25,0,1,6216.884,4.3000002,1077,60178,3.52,0,65,55
VA,1991,.25472462,1.2,0,1,6301.217,5.9000001,942,61099,3.2766666,0,65,55
VA,1992,.25561514,1.25,0,1,6414.307,6.4000001,839,63447,3.6866667,0,65,55
VA,1993,.25494966,1.24,0,1,6509.63,5.0999999,878,65421,3.7833333,0,65,55
VA,1994,.25703385,1.2,0,1,6593.139,4.9000001,930,67609,4.0158334,.34083334,65,55
VA,1995,.26033083,1.15,0,1,6670.693,4.5,900,69811,3.3133333,0,65,55
VA,1996,.27225006,1.13,0,1,6750.884,4.4000001,877,71302,4.6158333,0,65,55
VA,1997,.28739366,1.13,0,1,6829.183,4,984,70320,3.2308333,0,65,55
VA,1998,.30130863,1.1799999,0,1,6900.918,2.9000001,935,72679,4.2341666,0,65,55
VA,1999,.30724016,1.1799999,0,1,7000.174,2.8,878,73908,3.5375001,0,65,55
VA,2000,.30966192,1.16,0,1,7104.078,2.2,930,74801,3.5049999,.16916667,65,55
VA,2001,.31500107,1.15,0,1,7191.941,3.4000001,935,73745,2.9949999,0,65,55
VA,2002,.32303718,1.15,0,1,7286.061,4.0999999,914,77450,3.1800001,0,65,65
VA,2003,.33042809,1.14,0,1,7383.387,4.0999999,943,76868,5.5258331,.1875,65,65
VT,1981,.2348333,1.49,0,0,515.5940000000001,5.6999998,114,3835,3.7591667,1.4816667,55,55
VT,1982,.23169556,1.49,0,0,519.1079999999999,6.9000001,107,3993,2.9775,1.0508333,55,55
VT,1983,.23155139,1.52,0,0,523.302,6.9000001,93,4151,4.3183331,1.5208334,55,55
VT,1984,.24033086,1.48,0,0,526.658,5.1999998,115,4403,3.605,1.1933333,55,55
VT,1985,.25381503,1.49,0,0,530.035,4.8000002,115,4688,3.0341666,.91249996,55,55
VT,1986,.26286727,1.55,0,0,534.066,4.6999998,109,4778,3.7166667,1.2816668,55,55
VT,1987,.26529273,1.5599999,0,0,540.2670000000001,3.5999999,119,5039,2.8133333,.67500001,55,55
VT,1988,.25836623,1.51,0,0,549.763,2.8,129,5553,3.0050001,.86166668,65,55
VT,1989,.2570568,1.45,0,0,557.708,3.7,116,5765,3.3800001,.74416667,65,55
VT,1990,.2615554,1.47,0,0,564.798,5,88,5838,4.0983334,1.5158333,65,55
VT,1991,.26238441,1.41,0,0,568.606,6.4000001,110,5870,3.1183333,.93666667,65,55
VT,1992,.26032254,1.35,0,0,572.751,6.6999998,96,6019,3.0799999,1.0074999,65,55
VT,1993,.2615082,1.34,0,0,577.748,5.5,110,5976,3.3625,1.2333333,65,55
VT,1994,.27302104,1.34,0,1,583.836,4.6999998,77,6152,3.5241666,1.1125,65,55
VT,1995,.27825716,1.27,0,1,589.002,4.1999998,106,6206,3.0291667,1.2241666,65,55
VT,1996,.27308571,1.29,0,1,593.701,4.5999999,88,6377,4.0974998,1.645,65,55
VT,1997,.27116659,1.23,0,1,597.239,4,96,6466,3.5933332,1.1775,65,55
VT,1998,.28122184,1.25,0,1,600.4160000000001,3.4000001,104,6596,3.9383333,1.2583333,65,55
VT,1999,.29140863,1.23,0,1,604.683,3,90,6543,3.23,1.1466666,65,55
VT,2000,.29566389,1.23,0,1,609.937,2.9000001,79,6811,4.0683331,1.2891667,65,55
VT,2001,.29895779,1.29,0,1,612.824,3.5999999,92,9617,2.8050001,1.2474999,65,55
VT,2002,.30707264,1.3200001,0,1,616.274,3.7,78,9677,3.8233333,1.2558334,65,55
VT,2003,.31841034,1.3200001,0,1,619.092,4.5999999,69,8309,3.6816666,1.2316667,65,55
WA,1981,.2545968,1.38,0,0,4235.728,9.5,855,30268,3.3866668,0,55,55
WA,1982,.25906622,1.33,0,0,4276.551,12.1,748,31258,3.7683332,1.1591667,55,55
WA,1983,.26302773,1.29,0,0,4300.269,11.2,698,36144,4.1908336,.37750003,55,55
WA,1984,.26699001,1.24,0,0,4343.657,9.5,713,34248,3.5008333,.36083332,55,55
WA,1985,.26607171,1.22,0,0,4400.096,8.1000004,742,34375,2.0150001,1.03,55,55
WA,1986,.26626205,1.23,0,0,4452.724,8.1999998,703,35993,3.395,0,55,55
WA,1987,.27159694,1.23,0,1,4531.903,7.5999999,780,38520,2.8108332,1.0074999,55,55
WA,1988,.26003683,1.22,0,1,4639.894,6.1999998,778,41813,2.9808333,.33083335,65,55
WA,1989,.25196093,1.24,0,1,4746.315,6.1999998,781,43233,2.7266667,.42999998,65,55
WA,1990,.24426094,1.27,0,1,4903.043,4.9000001,825,44695,3.8150001,.39583334,65,55
WA,1991,.25536144,1.23,0,1,5025.624,6.4000001,682,46449,3.3158333,.35416666,65,55
WA,1992,.26605752,1.26,0,1,5160.757,7.5999999,651,49386,2.8466666,.37583336,65,55
WA,1993,.26609373,1.1900001,0,1,5278.842,7.5999999,661,46135,2.4483333,.42666668,65,55
WA,1994,.26359224,1.1799999,0,1,5375.161,6.4000001,638,47428,3.1558332,0,65,55
WA,1995,.26262662,1.14,0,1,5481.027,6.4000001,653,49250,3.7833333,0,65,55
WA,1996,.26818484,1.13,0,1,5569.753,6.5,712,49405,4.2316666,1.3625,70,60
WA,1997,.27577141,1.11,0,1,5674.747,4.8000002,676,51068,3.5791667,.58666664,70,60
WA,1998,.28509602,1.12,0,1,5769.562,4.8000002,662,51927,3.7766666,.77833337,70,60
WA,1999,.28756613,1.1,0,1,5842.564,4.6999998,637,52714,3.9708333,0,70,60
WA,2000,.28549191,1.09,0,1,5911.212,5.1999998,632,53330,2.655,.67500001,70,60
WA,2001,.28205892,1.08,0,1,5992.412,6.4000001,649,53665,2.7441666,0,70,60
WA,2002,.29061669,1.08,1,0,6066.319,7.3000002,659,54776,2.925,0,70,60
WA,2003,.29961249,1.05,1,0,6131.131,7.5,600,55015,3.0050001,0,70,60
WI,1981,.1963781,1.95,0,0,4726.345,7.8000002,912,33611,2.5166667,.50916666,55,55
WI,1982,.20590703,1.9299999,0,0,4728.862,10.7,770,32794,2.7574999,.88999999,55,55
WI,1983,.2086823,1.9299999,0,0,4721.438,10.4,725,34106,2.7283332,.57333332,55,55
WI,1984,.21014281,1.86,0,0,4735.571,7.3000002,834,35367,2.6283333,.56166667,55,55
WI,1985,.2096719,1.8200001,0,0,4747.765,7.1999998,744,36679,2.9241667,.77916664,55,55
WI,1986,.21796434,1.87,0,0,4755.625,7,747,38428,2.8225,.41750002,55,55
WI,1987,.22654627,1.78,0,0,4777.923,6.0999999,797,40196,2.2566667,.26416668,55,55
WI,1988,.220378,1.75,0,1,4822.391,4.3000002,807,42458,2.0283334,.40000001,65,55
WI,1989,.21142517,1.71,0,1,4856.568,4.4000001,817,43086,1.8816667,.45750001,65,55
WI,1990,.20102626,1.74,0,1,4904.562,4.4000001,769,44277,2.8441668,.33833334,65,55
WI,1991,.19519657,1.65,0,1,4964.343,5.5,797,45458,2.9983335,.70999998,65,55
WI,1992,.19415937,1.59,0,1,5025.398,5.1999998,652,47628,2.5274999,.84750003,65,55
WI,1993,.199728,1.59,0,1,5084.889,4.6999998,714,49167,2.8766665,.5025,65,55
WI,1994,.21421146,1.58,0,1,5133.678,4.6999998,712,50273,2.5408335,.41333333,65,55
WI,1995,.22570376,1.55,0,1,5184.836,3.7,745,51396,2.3499999,.37916666,65,55
WI,1996,.23012553,1.53,0,1,5229.986,3.5,761,52782,2.49,.79083335,65,55
WI,1997,.23576429,1.5700001,0,1,5266.213,3.7,725,54405,2.2883332,.60416663,65,65
WI,1998,.23865341,1.61,0,1,5297.672,3.4000001,714,56655,2.6300001,.79000002,65,65
WI,1999,.24160969,1.53,0,1,5332.666,3,745,56961,2.835,.51083332,65,65
WI,2000,.24405864,1.54,0,1,5374.429,3.5999999,799,57266,2.9258335,.44916669,65,65
WI,2001,.24682911,1.53,0,1,5404.432,4.5,763,57269,2.8933334,.54083335,65,65
WI,2002,.2499395,1.5599999,0,1,5439.137,5.5,803,58746,2.7591667,.63333333,65,65
WI,2003,.25369248,1.52,0,1,5471.792,5.5999999,848,59615,2.3041668,.41749999,65,65
WV,1981,.1166329,1.0599999,0,0,1954.125,10.7,410,10440,3.5058334,.33416668,55,55
WV,1982,.11912973,1.11,0,0,1949.605,13.9,465,10932,3.7550001,.28916666,55,55
WV,1983,.12002397,1.13,0,0,1945.058,18,434,11696,3.3724999,.46416667,55,55
WV,1984,.11871716,1.12,0,0,1927.696,15,447,12671,3.7616665,.14416666,55,55
WV,1985,.118866,1.11,0,0,1906.831,13,420,12664,3.6541667,.83333331,55,55
WV,1986,.1217384,1.1,0,0,1882.352,11.8,440,13181,3.6849999,.16166668,55,55
WV,1987,.12098737,1.11,0,0,1857.583,10.8,471,13742,3.3200002,.27166668,55,55
WV,1988,.11826643,1.12,0,0,1830.213,9.8999996,460,13884,2.9749999,.19166666,65,55
WV,1989,.1151039,1.12,0,0,1806.57,8.6000004,468,14940,4.5025001,.16,65,55
WV,1990,.11440367,1.2,0,0,1792.548,8.3999996,481,15418,4.0041666,0,65,55
WV,1991,.11527433,1.1799999,0,0,1798.735,10.6,415,16026,3.6008334,0,65,55
WV,1992,.1153149,1.16,0,0,1806.451,11.4,420,16478,3.6500001,0,65,55
WV,1993,.11406694,1.1799999,0,0,1817.539,10.9,429,16778,3.7066667,.465,65,55
WV,1994,.1221915,1.17,0,1,1820.421,8.8999996,356,17112,4.5441666,.46250001,65,55
WV,1995,.13341451,1.14,0,1,1823.7,7.9000001,376,17421,3.5466666,.66249996,65,55
WV,1996,.14873087,1.14,0,1,1822.808,7.5,348,17693,5.0799999,1.0916667,65,55
WV,1997,.1581044,1.14,0,1,1819.113,6.9000001,379,18324,3.54,.1925,65,55
WV,1998,.1608797,1.17,0,1,1815.609,6.6999998,354,18666,4.0374999,0,70,55
WV,1999,.1611248,1.1799999,0,1,1811.799,6.5999999,395,19032,3.1791666,0,70,55
WV,2000,.15973327,1.1799999,0,1,1807.442,5.5,410,19242,3.8941667,.36833331,70,55
WV,2001,.15947777,1.23,0,1,1801.438,4.8000002,376,19714,3.4641666,.21749999,70,55
WV,2002,.15960674,1.26,0,1,1804.529,6.0999999,439,20005,3.7483335,0,70,55
WV,2003,.15966366,1.23,0,1,1810.347,6.0999999,394,20082,5.2808332,1.2358334,70,55
WY,1981,.256845,1.91,0,0,491.712,4.0999999,264,5222,.99000001,.15083334,55,55
WY,1982,.25965694,1.8,0,0,506.4,5.8000002,201,5281,1.255,.32833332,55,55
WY,1983,.26532727,1.66,0,0,510.344,8.3999996,174,5059,1.2,.33333334,55,55
WY,1984,.25327927,1.58,0,0,504.895,6.3000002,158,5127,1.0333333,.26333332,55,55
WY,1985,.23036823,1.5599999,0,0,499.696,7.0999999,152,5401,.90333331,.32416666,55,55
WY,1986,.20975207,1.46,0,0,495.633,9,168,5373,1.1525,.3425,55,55
WY,1987,.21869276,1.46,0,0,476.966,8.6000004,129,5367,1.0608333,.31583333,55,55
WY,1988,.22249153,1.39,0,0,465.103,6.3000002,155,5658,.72500002,.28333333,65,55
WY,1989,.22003223,1.35,0,0,458.373,6.3000002,127,5751,.96333331,.215,65,55
WY,1990,.21034044,1.48,0,1,453.69,5.5,125,5833,.9691667,.14666666,65,55
WY,1991,.20441537,1.45,0,1,459.26,5.1999998,122,5998,1.1183333,.19499999,65,55
WY,1992,.2007132,1.4400001,0,1,466.251,5.6999998,118,6217,.99833333,.22083333,65,55
WY,1993,.18988433,1.4,0,1,473.081,5.5,120,6770,1.2424999,.34999999,65,55
WY,1994,.19091544,1.42,0,1,480.283,5.3000002,144,6689,.77333331,.29416665,65,55
WY,1995,.19590126,1.34,0,1,485.16,4.8000002,170,7044,1.3025,.19166666,65,55
WY,1996,.20378067,1.37,0,1,488.167,5,143,7360,1.0033333,.40583333,75,60
WY,1997,.20458376,1.36,0,1,489.451,5.0999999,137,7576,1.2241666,.27500001,75,60
WY,1998,.20705126,1.38,0,1,490.787,4.8000002,154,8031,1.1641667,.31416667,75,60
WY,1999,.21063434,1.41,0,1,491.78,4.9000001,189,7797,1.075,.19583334,75,60
WY,2000,.2122639,1.42,0,1,494.139,3.9000001,152,8090,.93916667,.28749999,75,60
WY,2001,.2072883,1.4299999,0,1,494.045,3.9000001,186,8625,.78583336,.16249999,75,60
WY,2002,.2040253,1.46,0,1,499.045,4.1999998,176,9007,.7166667,.22999999,75,60
WY,2003,.2074452,1.6900001,0,1,501.915,4.4000001,165,9211,1.0058333,.27916667,75,60
